"population"	"id_pl"	"bud_h"	"shoot_h"	"veg_h_min"	"veg_h_max"	"veg_h_mean"	"diff_veg_h_max_shoot_h"	"diff_veg_h_mean_shoot_h"	"a"	"b"	"c"	"d"	"e"	"f"	"n_fl"	"phen_index"	"most_adv"	"phen_index_p"	"most_adv_p"	"fr_int_h_max"	"fr_pred_h_max"	"n_intact_fruits"	"n_predated_fr"	"n_fruits_total"	"n_predated"	"fruit_set"	"n_fl_corrected"	"n_eggs_max"	"n_redants"	"n_blackants"	"dist_closest_redants"	"dist_closest_redants1"	"days_datalog"	"avg_d_mean"	"avg_d_sd"	"avg_d_min"	"avg_d_max"	"avg_d_range"	"avg_day_mean"	"avg_day_sd"	"avg_day_min"	"avg_day_max"	"avg_day_range"	"avg_d_mean_ja"	"avg_d_sd_ja"	"avg_d_min_ja"	"avg_d_max_ja"	"avg_d_range_ja"	"avg_day_mean_ja"	"avg_day_sd_ja"	"avg_day_min_ja"	"avg_day_max_ja"	"avg_day_range_ja"	"higher_veg_max"	"higher_veg_mean"	"attack"	"redants_pres"	"prop_pred"	"id"	"z.bud_h"	"z.shoot_h"	"z.veg_h_min"	"z.veg_h_max"	"z.veg_h_mean"	"z.diff_veg_h_max_shoot_h"	"z.diff_veg_h_mean_shoot_h"	"z.phen_index"	"z.most_adv"	"z.n_fl_corrected"	"z.n_eggs_max"	"z.n_redants"	"z.dist_closest_redants"	"z.dist_closest_redants1"	"z.avg_d_mean"	"z.avg_d_sd"	"z.avg_d_min"	"z.avg_d_max"	"z.avg_d_range"	"z.avg_day_mean"	"z.avg_day_sd"	"z.avg_day_min"	"z.avg_day_max"	"z.avg_day_range"	"z.avg_d_mean_ja"	"z.avg_d_sd_ja"	"z.avg_d_min_ja"	"z.avg_d_max_ja"	"z.avg_d_range_ja"	"z.avg_day_mean_ja"	"z.avg_day_sd_ja"	"z.avg_day_min_ja"	"z.avg_day_max_ja"	"z.avg_day_range_ja"	"z.n_predated"
"266"	"Tånga Hed"	"T_15_060"	21,5	24	22	22	22	-2	-2	2	2	1	0	0	0	5	1,8	3	3,128571429	5,214285714	34,4	NA	3	0	3	0	0,6	5	4	20	10	48	0	33	16,1534091	1,92765331	13,7272727	19,030303	5,3030303	17,2484848	1,45859915	15,4090909	19,030303	3,62121212	16,3190789	2,03607794	13,7631579	19,3157895	5,55263158	17,4842105	1,5088149	15,5526316	19,3157895	3,76315789	"1"	"1"	"1"	"1"	0	266	0,379979054870277	0,199202198205284	-0,0456278315431927	-0,758356083949487	-0,492532419291587	-0,884358349399698	-0,612981549910852	0,023873060092426	0,519883883910274	0,317438194018609	-0,0782670600763513	1,53795931137926	-0,178093801442064	-0,297216046180966	0,783085774900244	-0,0114957776013381	0,810559493975909	0,453319548232145	0,00824107812305251	0,710520887993802	-0,209002911783007	1,09391701679448	0,453450716734174	-0,18979421912366	0,512209268330718	-0,0557374186170068	0,557148204147143	0,262065566391634	-0,0374287780759534	0,453538695427937	-0,228631730892426	0,824028505977001	0,262096598010655	-0,201344953104929	-0,717062670838412
"267"	"Tånga Hed"	"T_15_061"	23,5	23	10	10	10	-13	-13	1	0	3	0	0	0	4	2,5	3	4,345238095	5,214285714	37,5	30,6	3	1	4	1	1	4	3	9	0	14	0	33	16,9337121	2,12485313	14,1060606	20,1515152	6,04545455	18,0878788	1,65472294	15,8787879	20,1515152	4,27272727	17,1052632	2,25377776	14,1842105	20,4210526	6,23684211	18,3157895	1,76852554	15,8947368	20,4210526	4,52631579	"1"	"1"	"1"	"1"	0,25	267	0,555354003271944	0,0507923972310988	-0,887774001548518	-1,45607438385848	-1,35579965310417	-1,56060731779605	-1,43640066398987	0,985857779953928	0,519883883910274	-0,00532614419494321	-0,227417495316191	0,357121166982329	-0,406976329193579	-0,297216046180966	1,40351521273747	0,268838212244363	1,12784449677266	0,969810096144699	0,381323700331625	1,27568190976835	0,113928803292753	1,49577669420524	0,969896065035426	0,230611426651329	1,21707886452434	0,256073860227543	0,946508903763332	0,809074471919175	0,31348493463435	1,06880373800021	0,209176778833143	1,16236973260098	0,80911528551537	0,304735240609618	-0,14379093135546
"268"	"Tånga Hed"	"T_15_062"	27,4	18	15	15	15	-3	-3	0	1	2	0	0	0	3	2,666666667	3	4,634920635	5,214285714	40,4	NA	3	0	3	0	1	3	0	6	1	14	0	33	16,9337121	2,12485313	14,1060606	20,1515152	6,04545455	18,0878788	1,65472294	15,8787879	20,1515152	4,27272727	17,1052632	2,25377776	14,1842105	20,4210526	6,23684211	18,3157895	1,76852554	15,8947368	20,4210526	4,52631579	"1"	"1"	"0"	"1"	0	268	0,897335152655194	-0,691256607639827	-0,536879764046299	-1,16535842556307	-0,996104972348929	-0,945835528344821	-0,687837833008944	1,21490176133142	0,519883883910274	-0,328090482408496	-0,674868801035709	0,0350744003286216	-0,406976329193579	-0,297216046180966	1,40351521273747	0,268838212244363	1,12784449677266	0,969810096144699	0,381323700331625	1,27568190976835	0,113928803292753	1,49577669420524	0,969896065035426	0,230611426651329	1,21707886452434	0,256073860227543	0,946508903763332	0,809074471919175	0,31348493463435	1,06880373800021	0,209176778833143	1,16236973260098	0,80911528551537	0,304735240609618	-0,717062670838412
"269"	"Tånga Hed"	"T_15_063"	32,4	31	20	20	20	-11	-11	0	2	4	1	0	0	7	2,857142857	4	4,965986395	6,952380952	46,4	52	4	2	6	3	0,857142857	7	4	25	0	60	0	33	15,6306818	1,40919824	13,6060606	17,4242424	3,81818182	16,4	1,0337037	14,969697	17,4242424	2,45454545	15,8552632	1,50984751	13,7631579	17,7894737	4,02631579	16,6684211	1,13441098	15,0789474	17,7894737	2,71052632	"1"	"1"	"1"	"1"	0,428571428571429	269	1,33577252365936	1,23807080502458	-0,18598552654408	-0,874642467267652	-0,636410291593685	-1,43765295990581	-1,28668809779369	1,47666631029919	1,3622625835082	0,962966870445714	-0,0782670600763513	2,07470392246877	-0,0973117328238823	-0,297216046180966	0,367458249591264	-0,748517638619428	0,709028316534654	-0,286518208862154	-0,737924156243703	0,139239062619577	-0,908623372902928	0,717983828142533	-0,286322294975757	-0,942613635227041	0,0963658265737851	-0,809456844499938	0,557148204147143	-0,49332772887661	-0,820236287099907	-0,150044006781964	-0,859785010752702	0,355555962267066	-0,493310205703058	-0,899386588860318	1,00275254761044
"270"	"Tånga Hed"	"T_15_064"	15,2	19,2	15	15	15	-4,2	-4,2	2	1	0	0	0	0	3	1,333333333	2	2,317460317	3,476190476	37,7	NA	1	0	1	1	0,333333333	3	3	1	4	500	0	33	16,4318182	1,94939435	13,9090909	19,1060606	5,1969697	17,4848485	1,5537149	15,1969697	19,1060606	3,90909091	16,7467105	2,07668231	14,0789474	19,5789474	5,5	17,8842105	1,61745636	15,5263158	19,5789474	4,05263158	"1"	"1"	"1"	"1"	0,333333333333333	270	-0,172452032594972	-0,513164846470805	-0,536879764046299	-1,16535842556307	-0,996104972348929	-1,01960814307897	-0,777665372726656	-0,617450086939997	-0,322494815687657	-0,328090482408496	-0,227417495316191	-0,501670210760891	2,86469744984278	-0,297216046180966	1,00445260471093	0,0194107033812256	0,962856302019407	0,488217566941306	-0,04505643574589	0,869663734145205	-0,0523880907140423	0,912432023268905	0,488345681414782	-0,00403358314324951	0,895611115978442	0,00242018820314189	0,849168775095872	0,392305791420341	-0,0644221409866489	0,749488950339266	-0,045488846576982	0,79800224255981	0,392339152081715	-0,00938349780129593	-0,14379093135546
"271"	"Tånga Hed"	"T_15_065"	32,3	29,5	10	45	27,5	15,5	-2	2	4	4	1	0	0	11	2,363636364	4	4,108225108	6,952380952	47,5	39,1	1	1	2	3	0,181818182	11	26	22	20	60	0	33	16,6647727	2,67780513	13,1666667	20,1818182	7,01515152	18,2060606	1,95372289	15,5151515	20,1818182	4,66666667	17,0361842	2,78833304	13,4210526	20,6578947	7,23684211	18,6526316	2,00043225	15,8421053	20,6578947	4,81578947	"0"	"1"	"1"	"1"	0,272727272727273	271	1,32700377623928	1,0154561035633	-0,887774001548518	0,578937324209414	-0,0968682704608183	0,191492282139958	-0,612981549910852	0,79845815970142	1,3622625835082	2,25402422329992	3,20304251520011	1,75265715581506	-0,0973117328238823	-0,297216046180966	1,18967786909752	1,05489998630258	0,340977766898897	0,983769285202216	0,868615283702329	1,35525329917923	0,606253404306564	1,18465951355727	0,983854032483134	0,484810193714861	1,15514467576547	1,02171696213689	0,240792577913257	0,926290669495883	0,826358819680087	1,31802500139988	0,60011467456379	1,11031730466635	0,926333579230107	0,496696689281856	1,00275254761044
"272"	"Tånga Hed"	"T_15_066"	28	25	20	25	22,5	0	-2,5	0	5	3	0	0	0	8	2,375	3	4,12797619	5,214285714	38	36,9	5	3	8	3	1	8	5	4	0	93	0	33	15,3806818	2,32005272	12,6666667	19,1818182	6,51515152	16,5515152	2,06370622	14,1818182	19,1818182	5	15,5921053	2,41550205	12,8157895	19,5	6,68421053	16,8	2,16645293	14,2894737	19,5	5,21052632	"0"	"1"	"1"	"1"	0,375	272	0,949947637175694	0,347611999179469	-0,18598552654408	-0,583926508972239	-0,456562951216063	-0,761403991509452	-0,650409691459898	0,814074794264374	0,519883883910274	1,28573120865927	0,0708833751634881	-0,179623444107183	0,124838955876118	-0,297216046180966	0,168679878292798	0,54632872861981	-0,0778384133391052	0,523115585650468	0,617355561105328	0,241253712767631	0,787348749173411	0,0438966604434115	0,52324064609539	0,699901452693225	-0,139573765081966	0,487711432023086	-0,318913416225868	0,353233709064343	0,542928514246523	-0,0526919842920824	0,879984865844462	-0,425231643549415	0,353266371012746	0,758462310150446	1,00275254761044
"273"	"Tånga Hed"	"T_15_067"	8,8	18	10	10	10	-8	-8	1	1	0	0	0	0	2	1,5	2	2,607142857	3,476190476	39	NA	1	0	1	0	0,5	2	0	15	0	47	0	33	15,7859848	2,06488663	13,2727273	19,0151515	5,74242424	16,8242424	1,81806622	14,4848485	19,0151515	4,53030303	16,1052632	2,18292251	13,4736842	19,4736842	6	17,2263158	1,87833772	14,8157895	19,4736842	4,65789474	"1"	"1"	"0"	"1"	0	273	-0,733651867480305	-0,691256607639827	-0,887774001548518	-1,45607438385848	-1,35579965310417	-1,25322142307044	-1,06211924849941	-0,388406105562504	-0,322494815687657	-0,650854820622048	-0,674868801035709	1,00121470028974	-0,184825640493579	-0,297216046180966	0,490941759182327	0,183591439696183	0,429817557630398	0,446339953703388	0,229045077073459	0,424879975306689	0,382885086242924	0,30316094913098	0,446471733010321	0,396818311815525	0,320508434163897	0,154587942070374	0,289462688483573	0,340209681612345	0,19201480153622	0,262728689914734	0,394293210241251	0,0952934269949045	0,340242110656423	0,391990447565814	-0,717062670838412
"274"	"Tånga Hed"	"T_15_068"	23,2	13	2	10	6	-3	-7	0	1	0	1	0	0	2	3	4	5,214285714	6,952380952	NA	40,3	0	1	1	1	0,5	2	4	6	0	58	0	33	17,0890152	3,32955772	13,1515152	22,1818182	9,03030303	18,9	2,76328743	15,4545455	22,1818182	6,72727273	17,4243421	3,48508674	13,2894737	22,6315789	9,34210526	19,3421053	2,83098729	15,7894737	22,6315789	6,84210526	"1"	"1"	"1"	"1"	0,5	274	0,529047761011694	-1,43330561251075	-1,44920478155207	-1,45607438385848	-1,64355539770837	-0,945835528344821	-0,987262965401316	1,67298972271214	1,3622625835082	-0,650854820622048	-0,0782670600763513	0,0350744003286216	-0,110775410926913	-0,297216046180966	1,52699880183988	1,98141403660429	0,328286380189145	1,90507668430571	1,88126810248938	1,82248025142527	1,93925877487746	1,13280670715409	1,90508080525862	1,81446526212295	1,50315557121628	2,01967673186326	0,119117393960638	1,90309233246554	1,90609331046421	1,82814979457402	2,00022698535499	1,05826477783197	1,90315271001697	1,84042684988171	-0,14379093135546
"275"	"Tånga Hed"	"T_15_069"	26,4	22,3	5	15	10	-7,3	-12,3	0	4	1	0	0	0	5	2,2	3	3,823809524	5,214285714	NA	NA	0	1	1	3	0,2	5	14	10	0	58	0	33	16,9848485	2,6560541	13,8333333	21,2575758	7,42424242	18,4363636	2,18406899	15,8181818	21,2575758	5,43939394	17,3026316	2,80177464	14	21,7105263	7,71052632	18,8473684	2,26834846	16,0789474	21,7105263	5,63157895	"1"	"1"	"1"	"1"	0,6	275	0,80964767845436	-0,0530944634508307	-1,23866823905074	-1,16535842556307	-1,35579965310417	-1,21018739780885	-1,38400126582121	0,573578614298999	0,519883883910274	0,317438194018609	1,41323729232204	0,464470089200232	-0,110775410926913	-0,297216046180966	1,44417445396174	1,0239793038032	0,899399284707409	1,47932100346313	1,07419141580424	1,51031549738143	0,985534577355547	1,44392380224484	1,47936238355149	0,98343084275471	1,3940335358519	1,04096935511414	0,776163609240396	1,44725156961071	1,06929908074761	1,46210601540142	1,05175576493815	1,34455357652132	1,44730379551435	1,03767896577888	1,00275254761044
"276"	"Tånga Hed"	"T_15_070"	25,3	28	17	17	17	-11	-11	1	1	2	0	0	0	4	2,25	3	3,910714286	5,214285714	32,8	NA	0	0	0	3	0	4	6	8	1	47	0	33	16,0151515	3,0450361	12,5	21,469697	8,96969697	17,5878788	2,67254824	14,7121212	21,469697	6,75757576	16,3684211	3,11637298	12,7631579	21,7894737	9,02631579	17,9842105	2,70710595	14,9210526	21,7894737	6,86842105	"1"	"1"	"1"	"1"	0,75	276	0,713191456833444	0,792841402102025	-0,396522069045411	-1,0490720422449	-0,852227100046831	-1,43765295990581	-1,28668809779369	0,64229180857482	0,519883883910274	-0,00532614419494321	0,220033810403327	0,249772244764427	-0,184825640493579	-0,297216046180966	0,673155292709705	1,5769457113697	-0,217443834672852	1,57703541899648	1,85081237884279	0,939033672007208	1,78985026991595	0,497609144257352	1,57706824780812	1,83401901293916	0,556448025819647	1,49156830700015	-0,367583526796184	1,48632365196671	1,74413313812878	0,823476514067099	1,79139339714233	0,199398381763912	1,48637657658331	1,85787789127295	1,00275254761044
"277"	"Tånga Hed"	"T_15_071"	12,4	21	12	12	12	-9	-9	4	1	0	0	0	0	5	1,2	2	2,085714286	3,476190476	32	NA	1	0	1	0	0,2	5	0	0	2	10	10	33	16,0151515	3,0450361	12,5	21,469697	8,96969697	17,5878788	2,67254824	14,7121212	21,469697	6,75757576	16,3684211	3,11637298	12,7631579	21,7894737	9,02631579	17,9842105	2,70710595	14,9210526	21,7894737	6,86842105	"1"	"1"	"0"	"0"	0	277	-0,417976960357305	-0,246027204717272	-0,74741630654763	-1,33978800054031	-1,21192178080208	-1,31469860201556	-1,1369755315975	-0,800685271217433	-0,322494815687657	0,317438194018609	-0,674868801035709	-0,609019132978794	-0,43390368539964	-0,217144505331999	0,673155292709705	1,5769457113697	-0,217443834672852	1,57703541899648	1,85081237884279	0,939033672007208	1,78985026991595	0,497609144257352	1,57706824780812	1,83401901293916	0,556448025819647	1,49156830700015	-0,367583526796184	1,48632365196671	1,74413313812878	0,823476514067099	1,79139339714233	0,199398381763912	1,48637657658331	1,85787789127295	-0,717062670838412
"278"	"Tånga Hed"	"T_15_072"	40,2	21	15	40	27,5	19	6,5	0	0	4	0	1	0	5	3,4	5	5,90952381	8,69047619	47,3	39,3	2	1	3	2	0,6	5	8	60	0	290	0	33	16,4640152	2,42872247	13,3636364	19,6818182	6,31818182	17,8424242	1,83369603	15,2575758	19,6818182	4,42424242	16,8289474	2,54961644	13,6052632	20,1315789	6,52631579	18,2789474	1,91274288	15,5263158	20,1315789	4,60526316	"0"	"0"	"1"	"1"	0,4	278	2,01973482242586	-0,246027204717272	-0,536879764046299	0,288221365914	-0,0968682704608183	0,406662408447889	0,0232968564229378	2,22269527691872	2,20464128310613	0,317438194018609	0,518334680883006	5,83191620009536	1,4510112490246	-0,297216046180966	1,03005287359372	0,700810738760767	0,505965961652148	0,753442435426342	0,5183744567413	1,11041819268762	0,408620675737744	0,964284915229305	0,753547339289262	0,328380180732403	0,969342288802952	0,679803366032754	0,411137964909366	0,66581021943847	0,461948425514436	1,04154516578404	0,452291880709545	0,79800224255981	0,665848471087988	0,357088364783336	0,429480808127492
"279"	"Tånga Hed"	"T_15_073"	13,3	25	10	15	12,5	-10	-12,5	2	1	0	0	0	0	3	1,333333333	2	2,317460317	3,476190476	NA	NA	0	0	0	3	0	3	6	1	0	58	0	33	15,6988636	1,95077414	13,3787879	18,8181818	5,43939394	16,6818182	1,72889124	14,4848485	18,8181818	4,33333333	15,9013158	1,98790409	13,5	19,0263158	5,52631579	16,9105263	1,73337834	14,6842105	19,0263158	4,34210526	"1"	"1"	"1"	"1"	1	279	-0,339058233576555	0,347611999179469	-0,887774001548518	-1,16535842556307	-1,17595231272655	-1,37617578096068	-1,39897252244083	-0,617450086939997	-0,322494815687657	-0,328090482408496	0,220033810403327	-0,501670210760891	-0,110775410926913	-0,297216046180966	0,421670518216055	0,0213721759416429	0,5186573483619	0,35560513269879	0,0767664588404874	0,328986263417609	0,236052163866467	0,30316094913098	0,355744852477543	0,269718928283759	0,137655225975004	-0,124736785614029	0,313797743768732	0,118801313910927	-0,0509254595313011	0,0290837323564329	0,149927210725242	-0,0348378900910548	0,118829783583272	0,182577950870942	1,00275254761044
"280"	"Tånga Hed"	"T_15_074"	32,6	28	22	22	22	-6	-6	1	3	1	1	0	0	6	2,333333333	4	4,055555556	6,952380952	38,7	41	1	2	3	5	0,428571429	7	17	40	0	340	0	33	15,8087121	1,88300204	13,4242424	18,3181818	4,89393939	16,8060606	1,54608583	14,4545455	18,3181818	3,86363636	16,0394737	1,96661582	13,5789474	18,6842105	5,10526316	17,0789474	1,60778209	14,6578947	18,6842105	4,02631579	"1"	"1"	"1"	"1"	0,714285714285714	280	1,35331001849953	0,792841402102025	-0,0456278315431927	-0,758356083949487	-0,492532419291587	-1,13026706518019	-0,912406682303223	0,756813798576435	1,3622625835082	0,962966870445714	1,86068859804156	3,68493775573731	1,78760320160036	-0,297216046180966	0,509012541894373	-0,0749708287995473	0,556731508491157	0,125278282922916	-0,197335059004056	0,412638233448038	-0,0649498949680443	0,277234545929388	0,125438159283671	-0,0333642125939408	0,261523513835697	-0,155227957784442	0,386802909624208	-0,0505109934737772	-0,266872357688127	0,153694401050049	-0,0617972955930978	-0,0608641535082477	-0,0504855515567567	-0,0268345391925353	2,14929602657635
"281"	"Tånga Hed"	"T_15_075"	20,8	21	12	12	12	-9	-9	0	2	1	0	0	0	3	2,333333333	3	4,055555556	5,214285714	41,2	NA	3	0	3	1	0,75	4	0	30	0	10	0	33	15,6742424	1,79960224	13,2727273	17,969697	4,6969697	16,6787879	1,34422854	14,7272727	17,969697	3,24242424	16,0756579	1,96669987	13,5526316	18,6052632	5,05263158	17,1684211	1,49561623	15,0263158	18,6052632	3,57894737	"1"	"1"	"0"	"1"	0,25	281	0,318597822929694	-0,246027204717272	-0,74741630654763	-1,33978800054031	-1,21192178080208	-1,31469860201556	-1,1369755315975	0,756813798576435	0,519883883910274	-0,00532614419494321	-0,674868801035709	2,61144853355828	-0,43390368539964	-0,297216046180966	0,402093870074401	-0,19352975388545	0,429817557630398	-0,0352525294346358	-0,29631615834289	0,326945973107835	-0,397322223996792	0,510572345858148	-0,0350786045489851	-0,434216107552715	0,293965197601946	-0,155107573036366	0,362467854339049	-0,0895830263384899	-0,293865720598822	0,219893811857198	-0,250881454827725	0,303503435432682	-0,0895582831335556	-0,323502236212209	-0,14379093135546
"282"	"Tånga Hed"	"T_15_076"	39,7	31	15	15	15	-16	-16	1	3	9	1	0	0	14	2,714285714	4	4,717687075	6,952380952	50,5	41,5	6	2	8	6	0,571428571	14	16	0	0	580	580	33	16,5378788	2,19044854	13,8030303	19,6515152	5,84848485	17,6757576	1,86391733	14,8939394	19,6515152	4,75757576	16,8190789	2,32441033	13,9473684	20,1052632	6,15789474	18,0421053	1,93858771	15,1578947	20,1052632	4,94736842	"1"	"1"	"1"	"0"	0,428571428571429	282	1,97589108532544	1,23807080502458	-0,536879764046299	-1,16535842556307	-0,996104972348929	-1,74503885463142	-1,66096951328415	1,28034289788623	1,3622625835082	3,22231723794058	1,71153816280172	-0,609019132978794	3,40324457396399	4,3469333230591	1,08878281801868	0,362086892698862	0,874016511287905	0,739483246368825	0,282342595967596	0,998202158320337	0,458382187285217	0,653167734581337	0,739589371841554	0,543471446163505	0,960494483510941	0,357240833998018	0,727493498670079	0,652786241477755	0,272994890268306	0,8663114661122	0,495859932085533	0,43363465361888	0,652824260223834	0,583951896238052	2,7225677660593
"283"	"Tånga Hed"	"T_15_077"	43,7	35	23	23	23	-12	-12	1	2	9	1	1	0	14	2,928571429	5	5,090136054	8,69047619	45,6	36,2	2	3	5	10	0,357142857	14	34	0	0	510	510	33	15,6382576	2,05357742	13,030303	18,5606061	5,53030303	16,7545455	1,62489809	14,4545455	18,5606061	4,10606061	15,9375	2,17018519	13,2105263	18,9736842	5,76315789	17,1315789	1,67917636	14,7894737	18,9736842	4,18421053	"1"	"1"	"1"	"0"	0,714285714285714	283	2,32664098212878	1,83171000892132	0,024551015957251	-0,700212892290404	-0,420593483140538	-1,49913013885093	-1,36154438089178	1,5748280171928	2,20464128310613	3,22231723794058	4,39624599711883	-0,609019132978794	2,93201584035793	3,78643253711633	0,373481870332396	0,167514569234014	0,226755118984655	0,236951933579158	0,122450044310379	0,377953298181861	0,0648200747576922	0,277234545929388	0,237102037049349	0,123065800388516	0,170096909741251	0,136344288776347	0,0461122281051627	0,0927532590069299	0,0705446684380897	0,192635165653463	0,0585559519736747	0,0692671635777134	0,0927812628706269	0,0778717091549009	5,01565472399111
"284"	"Tånga Hed"	"T_15_078"	16,2	21	15	15	15	-6	-6	1	2	0	0	0	0	3	1,666666667	2	2,896825397	3,476190476	43,7	NA	3	0	3	0	1	3	3	30	0	10	0	33	15,6742424	1,79960224	13,2727273	17,969697	4,6969697	16,6787879	1,34422854	14,7272727	17,969697	3,24242424	16,0756579	1,96669987	13,5526316	18,6052632	5,05263158	17,1684211	1,49561623	15,0263158	18,6052632	3,57894737	"1"	"1"	"1"	"1"	0	284	-0,084764558394139	-0,246027204717272	-0,536879764046299	-1,16535842556307	-0,996104972348929	-1,13026706518019	-0,912406682303223	-0,15936212418501	-0,322494815687657	-0,328090482408496	-0,227417495316191	2,61144853355828	-0,43390368539964	-0,297216046180966	0,402093870074401	-0,19352975388545	0,429817557630398	-0,0352525294346358	-0,29631615834289	0,326945973107835	-0,397322223996792	0,510572345858148	-0,0350786045489851	-0,434216107552715	0,293965197601946	-0,155107573036366	0,362467854339049	-0,0895830263384899	-0,293865720598822	0,219893811857198	-0,250881454827725	0,303503435432682	-0,0895582831335556	-0,323502236212209	-0,717062670838412
"285"	"Tånga Hed"	"T_15_079"	39,3	32	30	30	30	-2	-2	1	0	6	0	1	0	8	3	5	5,214285714	8,69047619	50,1	37,5	3	4	7	5	0,777777778	9	14	0	0	30	30	33	15,7386364	1,81553324	13,4545455	18,2878788	4,83333333	16,6666667	1,56301558	14,2727273	18,2878788	4,01515152	15,9703947	1,87695496	13,6052632	18,6052632	5	16,9526316	1,56861905	14,5789474	18,6052632	4,02631579	"1"	"1"	"1"	"0"	0,555555555555556	285	1,94081609564511	1,38648060599877	0,515802948460357	-0,293210550676826	0,0829790699168038	-0,884358349399698	-0,612981549910852	1,67298972271214	2,20464128310613	1,60849554687282	1,41323729232204	-0,609019132978794	-0,299266904369337	-0,0570014236340663	0,453294407839975	-0,170882670372738	0,582114365673897	0,111319093865399	-0,227790782650651	0,318784811868735	-0,0370738621659866	0,121675955605403	0,111480191835963	0,0644045479398713	0,199589325076829	-0,283649136170819	0,411137964909366	-0,0895830263384899	-0,320859083509518	0,0602364180267274	-0,127816586056988	-0,138942844860062	-0,0895582831335556	-0,0268345391925353	2,14929602657635
"286"	"Tånga Hed"	"T_15_080"	46,6	36	20	20	20	-16	-16	1	2	5	4	1	0	13	3,153846154	5	5,481684982	8,69047619	50,6	39,1	1	6	7	11	0,538461538	13	37	0	0	20	20	33	16,3030303	2,15716761	13,5909091	19,0909091	5,5	17,4424242	1,7876241	14,7575758	19,0909091	4,33333333	16,5986842	2,24834392	13,7631579	19,4736842	5,71052632	17,8263158	1,78109819	15,1578947	19,4736842	4,31578947	"1"	"1"	"1"	"0"	0,846153846153846	286	2,58093465731119	1,98011980989551	-0,18598552654408	-0,874642467267652	-0,636410291593685	-1,74503885463142	-1,66096951328415	1,88441493607994	2,20464128310613	2,89955289972703	4,84369730283835	-0,609019132978794	-0,366585294884488	-0,137072964483033	0,902051608691131	0,31477561273585	0,696336929824902	0,481237972412549	0,107222182487082	0,841099602478708	0,332759978920951	0,536498834616956	0,481366697690929	0,269718928283759	0,762895112482779	0,248290975522187	0,557148204147143	0,340209681612345	0,043551310656133	0,706654072281729	0,230371186423841	0,43363465361888	0,340242110656423	0,165126909479703	5,58892646347406
